,TestList,Characterisc Name,lambda_ds,tstat_ds,lambda_ss,tstat_ss,lambda_FF,tstat_FF
0,150,ESG_ADJ,9.163785825216488,0.46738158780410605,8.120760795173476,0.4131245902033745,11.16200535938961,0.5612165229254392
1,150,E_V_IND_W,-8.235902080031565,-0.6505513700391214,2.1339345137407846,0.15669529595668083,5.2495853430655135,0.38115175844387433
2,150,S_V_IND_W,-12.684005580183252,-1.212007126145282,5.018495650484484,0.45994357859427293,7.528075292339469,0.7043897461642353
3,150,G_V_IND_W,8.460760809829459,0.8879075957728866,11.33582699968921,1.170264776873339,13.606435066826796,1.363405288787644
4,150,CO2_V_IND_W,26.195716248808257,2.3237466223276204,12.132903477635251,1.1127987861527802,13.65605316698932,1.2219666274524223
